NameID,Week,WkDay,CumDay,DWB100,Sleep,Load,Match01,mcsleep_sas,mcload_sas,z2sleep,z2load,zgroupsleep,zgroupload
4,10,3,66,40,7,300,0,-0.901408451,-36.23529412,-0.232827,-0.120101339,2,2
4,10,4,67,30,7,240,1,-0.901408451,-96.23529412,-0.232827,-0.186841713,2,2
4,10,5,68,45,7,0,0,-0.901408451,-336.2352941,-0.232827,-0.453803208,2,2
4,10,6,69,,,,0,,,,,,
4,10,7,70,30,12,24,1,4.098591549,-312.2352941,1.058635266,-0.427107059,3,2
4,11,1,71,,,,0,,,,,,
4,11,2,72,,,,0,,,,,,
4,11,3,73,30,7,960,1,-0.901408451,623.7647059,-0.232827,0.614042773,2,3
4,11,4,74,20,8,960,1,0.098591549,623.7647059,0.025465453,0.614042773,2,3
4,11,5,75,35,6,0,0,-1.901408451,-336.2352941,-0.491119453,-0.453803208,2,2
4,11,6,76,30,7,0,0,-0.901408451,-336.2352941,-0.232827,-0.453803208,2,2
4,11,7,77,45,10,40,1,2.098591549,-296.2352941,0.54205036,-0.409309626,3,2
4,12,1,78,20,3,0,0,-4.901408451,-336.2352941,-1.265996813,-0.453803208,1,2
4,12,2,79,30,7,30,0,-0.901408451,-306.2352941,-0.232827,-0.420433021,2,2
4,12,3,80,35,8,240,0,0.098591549,-96.23529412,0.025465453,-0.186841713,2,2
4,12,4,81,25,7,12,1,-0.901408451,-324.2352941,-0.232827,-0.440455134,2,2
4,12,5,82,35,7,1000,0,-0.901408451,663.7647059,-0.232827,0.658536355,2,3
4,12,6,83,15,6,480,0,-1.901408451,143.7647059,-0.491119453,0.080119782,2,2
4,12,7,84,35,12,2400,1,4.098591549,2063.764706,1.058635266,2.215811744,3,3
4,13,1,85,25,8,0,0,0.098591549,-336.2352941,0.025465453,-0.453803208,2,2
4,13,2,86,30,7,380,0,-0.901408451,43.76470588,-0.232827,-0.031114174,2,2
4,13,3,87,30,8,660,0,0.098591549,323.7647059,0.025465453,0.280340903,2,2
4,13,4,88,20,8,400,0,0.098591549,63.76470588,0.025465453,-0.008867383,2,2
4,13,5,89,40,7,840,0,-0.901408451,503.7647059,-0.232827,0.480562025,2,2
4,13,6,90,,,,0,,,,,,
4,13,7,91,50,12,900,1,4.098591549,563.7647059,1.058635266,0.547302399,3,3
5,1,1,1,70,8,0,0,0.740740741,-336.2352941,0.259011407,-0.402079,2,2
5,1,2,2,75,7,360,0,-0.259259259,23.76470588,-0.090653993,-0.054528277,2,2
5,1,3,3,65,6,840,0,-1.259259259,503.7647059,-0.440319393,0.408872687,2,2
5,1,4,4,35,6,630,1,-1.259259259,293.7647059,-0.440319393,0.206134765,2,2
5,1,5,5,45,6,600,0,-1.259259259,263.7647059,-0.440319393,0.177172205,2,2
5,1,6,6,60,7,60,0,-0.259259259,-276.2352941,-0.090653993,-0.34415388,2,2
5,1,7,7,55,8,600,0,0.740740741,263.7647059,0.259011407,0.177172205,2,2
5,2,1,8,55,6,0,0,-1.259259259,-336.2352941,-0.440319393,-0.402079,2,2
5,2,2,9,70,6,380,0,-1.259259259,43.76470588,-0.440319393,-0.035219904,2,2
5,2,3,10,80,7,180,0,-0.259259259,-156.2352941,-0.090653993,-0.228303639,2,2
5,2,4,11,75,7,360,1,-0.259259259,23.76470588,-0.090653993,-0.054528277,2,2
5,2,5,12,,,,0,,,,,,
5,2,6,13,,,,0,,,,,,
5,2,7,14,60,8,0,0,0.740740741,-336.2352941,0.259011407,-0.402079,2,2
5,3,1,15,70,7,0,0,-0.259259259,-336.2352941,-0.090653993,-0.402079,2,2
5,3,2,16,,,,0,,,,,,
5,3,3,17,,,,0,,,,,,
5,3,4,18,75,8,240,0,0.740740741,-96.23529412,0.259011407,-0.170378518,2,2
5,3,5,19,75,7,150,0,-0.259259259,-186.2352941,-0.090653993,-0.257266199,2,2
5,3,6,20,,,,0,,,,,,
5,3,7,21,,,,0,,,,,,
5,4,1,22,,,,0,,,,,,
5,4,2,23,80,7,580,0,-0.259259259,243.7647059,-0.090653993,0.157863832,2,2
5,4,3,24,75,7,900,1,-0.259259259,563.7647059,-0.090653993,0.466797808,2,2
5,4,4,25,70,6,480,0,-1.259259259,143.7647059,-0.440319393,0.061321964,2,2
5,4,5,26,100,9,0,0,1.740740741,-336.2352941,0.608676808,-0.402079,3,2
5,4,6,27,,,,0,,,,,,
5,4,7,28,85,12,600,0,4.740740741,263.7647059,1.657673008,0.177172205,3,2
5,5,1,29,95,9,0,0,1.740740741,-336.2352941,0.608676808,-0.402079,3,2
5,5,2,30,75,8,150,0,0.740740741,-186.2352941,0.259011407,-0.257266199,2,2
5,5,3,31,,,,0,,,,,,
5,5,4,32,75,8,840,0,0.740740741,503.7647059,0.259011407,0.408872687,2,2
5,5,5,33,,,,0,,,,,,
5,5,6,34,,,,0,,,,,,
5,5,7,35,,,,0,,,,,,
5,6,1,36,90,11,0,0,3.740740741,-336.2352941,1.308007608,-0.402079,3,2
5,6,2,37,,,,0,,,,,,
5,6,3,38,,,,0,,,,,,
5,6,4,39,,,,0,,,,,,
5,6,5,40,70,12,0,0,4.740740741,-336.2352941,1.657673008,-0.402079,3,2
5,6,6,41,,,,0,,,,,,
5,6,7,42,,,,0,,,,,,
5,7,1,43,75,8,630,1,0.740740741,293.7647059,0.259011407,0.206134765,2,2
5,7,2,44,75,7,0,0,-0.259259259,-336.2352941,-0.090653993,-0.402079,2,2
5,7,3,45,75,7,120,0,-0.259259259,-216.2352941,-0.090653993,-0.286228759,2,2
5,7,4,46,,,,0,,,,,,
5,7,5,47,70,7,120,0,-0.259259259,-216.2352941,-0.090653993,-0.286228759,2,2
5,7,6,48,,,,0,,,,,,
5,7,7,49,,,,0,,,,,,
5,8,1,50,70,7,0,0,-0.259259259,-336.2352941,-0.090653993,-0.402079,2,2
5,8,2,51,60,5,480,0,-2.259259259,143.7647059,-0.789984793,0.061321964,1,2
5,8,3,52,75,7,300,0,-0.259259259,-36.23529412,-0.090653993,-0.112453398,2,2
5,8,4,53,40,6,0,0,-1.259259259,-336.2352941,-0.440319393,-0.402079,2,2
5,8,5,54,75,7,0,0,-0.259259259,-336.2352941,-0.090653993,-0.402079,2,2
5,8,6,55,,,,0,,,,,,
5,8,7,56,,,,0,,,,,,
5,9,1,57,95,8,630,1,0.740740741,293.7647059,0.259011407,0.206134765,2,2
5,9,2,58,70,5,570,0,-2.259259259,233.7647059,-0.789984793,0.148209645,1,2
5,9,3,59,75,7,240,0,-0.259259259,-96.23529412,-0.090653993,-0.170378518,2,2
5,9,4,60,40,5,2130,1,-2.259259259,1793.764706,-0.789984793,1.654262779,1,3
5,9,5,61,,,,0,,,,,,
5,9,6,62,75,8,180,0,0.740740741,-156.2352941,0.259011407,-0.228303639,2,2
5,9,7,63,,,,0,,,,,,
5,10,1,64,75,7,960,1,-0.259259259,623.7647059,-0.090653993,0.524722928,2,3
5,10,2,65,80,6,120,0,-1.259259259,-216.2352941,-0.440319393,-0.286228759,2,2
5,10,3,66,75,7,180,0,-0.259259259,-156.2352941,-0.090653993,-0.228303639,2,2
5,10,4,67,75,7,160,1,-0.259259259,-176.2352941,-0.090653993,-0.247612012,2,2
5,10,5,68,,,,0,,,,,,
5,10,6,69,,,,0,,,,,,
5,10,7,70,,,,0,,,,,,
5,11,1,71,,,,0,,,,,,
5,11,2,72,90,9,0,0,1.740740741,-336.2352941,0.608676808,-0.402079,3,2
5,11,3,73,75,7,960,1,-0.259259259,623.7647059,-0.090653993,0.524722928,2,3
5,11,4,74,,,,0,,,,,,
5,11,5,75,,,,0,,,,,,
5,11,6,76,,,,0,,,,,,
5,11,7,77,,,,0,,,,,,
5,12,1,78,70,8,2450,1,0.740740741,2113.764706,0.259011407,1.963196756,2,3
5,12,2,79,65,6,480,1,-1.259259259,143.7647059,-0.440319393,0.061321964,2,2
5,12,3,80,60,7,360,0,-0.259259259,23.76470588,-0.090653993,-0.054528277,2,2
5,12,4,81,90,7,1680,1,-0.259259259,1343.764706,-0.090653993,1.219824375,2,3
5,12,5,82,,,,0,,,,,,
5,12,6,83,,,,0,,,,,,
5,12,7,84,,,,0,,,,,,
5,13,1,85,65,6,0,0,-1.259259259,-336.2352941,-0.440319393,-0.402079,2,2
5,13,2,86,75,7,80,0,-0.259259259,-256.2352941,-0.090653993,-0.324845506,2,2
5,13,3,87,70,7,300,0,-0.259259259,-36.23529412,-0.090653993,-0.112453398,2,2
5,13,4,88,45,6,210,0,-1.259259259,-126.2352941,-0.440319393,-0.199341078,2,2
5,13,5,89,80,8,1200,1,0.740740741,863.7647059,0.259011407,0.756423411,2,3
5,13,6,90,,,,0,,,,,,
5,13,7,91,,,,0,,,,,,
6,1,1,1,45,7,0,0,-0.709302326,-456.4705882,-0.253984336,-0.384842884,2,2
6,1,2,2,35,7,1080,0,-0.709302326,623.5294118,-0.253984336,1.764538178,2,3
6,1,3,3,45,7,720,0,-0.709302326,263.5294118,-0.253984336,1.048077824,2,3
6,1,4,4,40,7,120,0,-0.709302326,-336.4705882,-0.253984336,-0.146022766,2,2
6,1,5,5,35,7,420,0,-0.709302326,-36.47058824,-0.253984336,0.451027529,2,2
6,1,6,6,65,10,0,0,2.290697674,-456.4705882,0.820244497,-0.384842884,3,2
6,1,7,7,40,5,350,1,-2.709302326,-106.4705882,-0.970136892,0.311715793,1,2
6,2,1,8,50,8,0,0,0.290697674,-456.4705882,0.104091941,-0.384842884,2,2
6,2,2,9,50,8,460,0,0.290697674,3.529411765,0.104091941,0.530634235,2,3
6,2,3,10,55,8,360,0,0.290697674,-96.47058824,0.104091941,0.33161747,2,2
6,2,4,11,45,7,420,0,-0.709302326,-36.47058824,-0.253984336,0.451027529,2,2
6,2,5,12,55,8,420,0,0.290697674,-36.47058824,0.104091941,0.451027529,2,2
6,2,6,13,65,10,0,0,2.290697674,-456.4705882,0.820244497,-0.384842884,3,2
6,2,7,14,55,8,350,1,0.290697674,-106.4705882,0.104091941,0.311715793,2,2
6,3,1,15,60,7,0,0,-0.709302326,-456.4705882,-0.253984336,-0.384842884,2,2
6,3,2,16,65,9,540,0,1.290697674,83.52941176,0.462168219,0.689847647,2,3
6,3,3,17,55,8,360,0,0.290697674,-96.47058824,0.104091941,0.33161747,2,2
6,3,4,18,30,8,420,0,0.290697674,-36.47058824,0.104091941,0.451027529,2,2
6,3,5,19,55,7,120,0,-0.709302326,-336.4705882,-0.253984336,-0.146022766,2,2
6,3,6,20,55,8,0,0,0.290697674,-456.4705882,0.104091941,-0.384842884,2,2
6,3,7,21,60,9,280,1,1.290697674,-176.4705882,0.462168219,0.172404058,2,2
6,4,1,22,60,7,0,0,-0.709302326,-456.4705882,-0.253984336,-0.384842884,2,2
6,4,2,23,55,7,900,0,-0.709302326,443.5294118,-0.253984336,1.406308001,2,3
6,4,3,24,55,7,240,0,-0.709302326,-216.4705882,-0.253984336,0.092797352,2,2
6,4,4,25,65,8,140,1,0.290697674,-316.4705882,0.104091941,-0.106219413,2,2
6,4,5,26,55,7,300,0,-0.709302326,-156.4705882,-0.253984336,0.212207411,2,2
6,4,6,27,,,,0,,,,,,
6,4,7,28,45,7,0,0,-0.709302326,-456.4705882,-0.253984336,-0.384842884,2,2
6,5,1,29,60,8,0,0,0.290697674,-456.4705882,0.104091941,-0.384842884,2,2
6,5,2,30,30,3,240,0,-4.709302326,-216.4705882,-1.686289447,0.092797352,1,2
6,5,3,31,55,12,0,0,4.290697674,-456.4705882,1.536397052,-0.384842884,3,2
6,5,4,32,55,9,300,0,1.290697674,-156.4705882,0.462168219,0.212207411,2,2
6,5,5,33,45,6,0,0,-1.709302326,-456.4705882,-0.612060614,-0.384842884,1,2
6,5,6,34,65,9,300,0,1.290697674,-156.4705882,0.462168219,0.212207411,2,2
6,5,7,35,60,9,300,0,1.290697674,-156.4705882,0.462168219,0.212207411,2,2
6,6,1,36,60,10,0,0,2.290697674,-456.4705882,0.820244497,-0.384842884,3,2
6,6,2,37,,,,0,,,,,,
6,6,3,38,60,9,120,0,1.290697674,-336.4705882,0.462168219,-0.146022766,2,2
6,6,4,39,55,10,0,0,2.290697674,-456.4705882,0.820244497,-0.384842884,3,2
6,6,5,40,50,8,180,0,0.290697674,-276.4705882,0.104091941,-0.026612707,2,2
6,6,6,41,60,8,0,0,0.290697674,-456.4705882,0.104091941,-0.384842884,2,2
6,6,7,42,55,7,0,0,-0.709302326,-456.4705882,-0.253984336,-0.384842884,2,2
6,7,1,43,65,10,0,0,2.290697674,-456.4705882,0.820244497,-0.384842884,3,2
6,7,2,44,40,5,0,0,-2.709302326,-456.4705882,-0.970136892,-0.384842884,1,2
6,7,3,45,45,6,0,0,-1.709302326,-456.4705882,-0.612060614,-0.384842884,1,2
6,7,4,46,55,8,420,0,0.290697674,-36.47058824,0.104091941,0.451027529,2,2
6,7,5,47,45,8,420,0,0.290697674,-36.47058824,0.104091941,0.451027529,2,2
6,7,6,48,60,9,0,0,1.290697674,-456.4705882,0.462168219,-0.384842884,2,2
6,7,7,49,50,11,0,0,3.290697674,-456.4705882,1.178320774,-0.384842884,3,2
6,8,1,50,35,5,0,0,-2.709302326,-456.4705882,-0.970136892,-0.384842884,1,2
6,8,2,51,45,7,720,0,-0.709302326,263.5294118,-0.253984336,1.048077824,2,3
6,8,3,52,50,7,350,0,-0.709302326,-106.4705882,-0.253984336,0.311715793,2,2
6,8,4,53,45,7,300,0,-0.709302326,-156.4705882,-0.253984336,0.212207411,2,2
6,8,5,54,60,8,810,1,0.290697674,353.5294118,0.104091941,1.227192912,2,3
6,8,6,55,40,8,0,0,0.290697674,-456.4705882,0.104091941,-0.384842884,2,2
6,8,7,56,40,8,0,0,0.290697674,-456.4705882,0.104091941,-0.384842884,2,2
6,9,1,57,45,7,0,0,-0.709302326,-456.4705882,-0.253984336,-0.384842884,2,2
6,9,2,58,45,8,600,0,0.290697674,143.5294118,0.104091941,0.809257706,2,3
6,9,3,59,35,6,0,0,-1.709302326,-456.4705882,-0.612060614,-0.384842884,1,2
6,9,4,60,35,8,240,0,0.290697674,-216.4705882,0.104091941,0.092797352,2,2
6,9,5,61,35,7,660,0,-0.709302326,203.5294118,-0.253984336,0.928667765,2,3
6,9,6,62,40,9,0,0,1.290697674,-456.4705882,0.462168219,-0.384842884,2,2
6,9,7,63,25,5,0,0,-2.709302326,-456.4705882,-0.970136892,-0.384842884,1,2
6,10,1,64,35,8,0,0,0.290697674,-456.4705882,0.104091941,-0.384842884,2,2
6,10,2,65,20,7,240,0,-0.709302326,-216.4705882,-0.253984336,0.092797352,2,2
6,10,3,66,25,7,0,0,-0.709302326,-456.4705882,-0.253984336,-0.384842884,2,2
6,10,4,67,60,9,0,0,1.290697674,-456.4705882,0.462168219,-0.384842884,2,2
6,10,5,68,55,7,0,0,-0.709302326,-456.4705882,-0.253984336,-0.384842884,2,2
6,10,6,69,,,,0,,,,,,
6,10,7,70,,,,0,,,,,,
6,11,1,71,,,,0,,,,,,
6,11,2,72,35,8,0,0,0.290697674,-456.4705882,0.104091941,-0.384842884,2,2
6,11,3,73,25,8,0,0,0.290697674,-456.4705882,0.104091941,-0.384842884,2,2
6,11,4,74,50,7,0,0,-0.709302326,-456.4705882,-0.253984336,-0.384842884,2,2
6,11,5,75,45,6,60,0,-1.709302326,-396.4705882,-0.612060614,-0.265432825,1,2
6,11,6,76,60,9,0,0,1.290697674,-456.4705882,0.462168219,-0.384842884,2,2
6,11,7,77,50,8,0,0,0.290697674,-456.4705882,0.104091941,-0.384842884,2,2
6,12,1,78,60,8,0,0,0.290697674,-456.4705882,0.104091941,-0.384842884,2,2
6,12,2,79,35,7,390,1,-0.709302326,-66.47058824,-0.253984336,0.391322499,2,2
6,12,3,80,30,7,240,0,-0.709302326,-216.4705882,-0.253984336,0.092797352,2,2
6,12,4,81,50,8,240,0,0.290697674,-216.4705882,0.104091941,0.092797352,2,2
6,12,5,82,10,6,780,0,-1.709302326,323.5294118,-0.612060614,1.167487883,1,3
6,12,6,83,40,9,0,0,1.290697674,-456.4705882,0.462168219,-0.384842884,2,2
6,12,7,84,50,10,0,0,2.290697674,-456.4705882,0.820244497,-0.384842884,3,2
6,13,1,85,40,6,0,0,-1.709302326,-456.4705882,-0.612060614,-0.384842884,1,2
6,13,2,86,55,8,360,0,0.290697674,-96.47058824,0.104091941,0.33161747,2,2
6,13,3,87,45,7,0,0,-0.709302326,-456.4705882,-0.253984336,-0.384842884,2,2
6,13,4,88,35,7,180,0,-0.709302326,-276.4705882,-0.253984336,-0.026612707,2,2
6,13,5,89,55,9,180,0,1.290697674,-276.4705882,0.462168219,-0.026612707,2,2
6,13,6,90,45,8,0,0,0.290697674,-456.4705882,0.104091941,-0.384842884,2,2
6,13,7,91,50,8,0,0,0.290697674,-456.4705882,0.104091941,-0.384842884,2,2
7,1,1,1,,,,0,,,,,,
7,1,2,2,60,7,590,0,-1.018867925,133.5294118,-0.442307606,0.617395616,2,3
7,1,3,3,75,9,240,0,0.981132075,-216.4705882,0.425925843,-0.115670292,2,2
7,1,4,4,70,7,180,0,-1.018867925,-276.4705882,-0.442307606,-0.241338733,2,2
7,1,5,5,,,,0,,,,,,
7,1,6,6,90,9,140,0,0.981132075,-316.4705882,0.425925843,-0.325117694,2,2
7,1,7,7,75,10,300,1,1.981132075,-156.4705882,0.860042567,0.00999815,3,2
7,2,1,8,,,,0,,,,,,
7,2,2,9,60,6,350,0,-2.018867925,-106.4705882,-0.87642433,0.114721851,1,2
7,2,3,10,65,7,240,0,-1.018867925,-216.4705882,-0.442307606,-0.115670292,2,2
7,2,4,11,,,,0,,,,,,
7,2,5,12,60,8,730,0,-0.018867925,273.5294118,-0.008190882,0.910621979,2,3
7,2,6,13,70,9,240,0,0.981132075,-216.4705882,0.425925843,-0.115670292,2,2
7,2,7,14,90,10,300,1,1.981132075,-156.4705882,0.860042567,0.00999815,3,2
7,3,1,15,80,8,0,0,-0.018867925,-456.4705882,-0.008190882,-0.618344057,2,1
7,3,2,16,75,8,940,0,-0.018867925,483.5294118,-0.008190882,1.350461524,2,3
7,3,3,17,,,,0,,,,,,
7,3,4,18,60,7,300,0,-1.018867925,-156.4705882,-0.442307606,0.00999815,2,2
7,3,5,19,70,8,360,0,-0.018867925,-96.47058824,-0.008190882,0.135666591,2,2
7,3,6,20,,,,0,,,,,,
7,3,7,21,80,6,300,1,-2.018867925,-156.4705882,-0.87642433,0.00999815,1,2
7,4,1,22,,,,0,,,,,,
7,4,2,23,85,8,660,0,-0.018867925,203.5294118,-0.008190882,0.764008798,2,3
7,4,3,24,80,8,330,0,-0.018867925,-126.4705882,-0.008190882,0.07283237,2,2
7,4,4,25,60,9,300,1,0.981132075,-156.4705882,0.425925843,0.00999815,2,2
7,4,5,26,70,7,570,0,-1.018867925,113.5294118,-0.442307606,0.575506136,2,3
7,4,6,27,,,,0,,,,,,
7,4,7,28,85,9,200,1,0.981132075,-256.4705882,0.425925843,-0.199449253,2,2
7,5,1,29,,,,0,,,,,,
7,5,2,30,,,,0,,,,,,
7,5,3,31,100,11,0,0,2.981132075,-456.4705882,1.294159292,-0.618344057,3,1
7,5,4,32,90,8,180,0,-0.018867925,-276.4705882,-0.008190882,-0.241338733,2,2
7,5,5,33,,,,0,,,,,,
7,5,6,34,,,,0,,,,,,
7,5,7,35,100,9,120,0,0.981132075,-336.4705882,0.425925843,-0.367007175,2,2
7,6,1,36,,,,0,,,,,,
7,6,2,37,,,,0,,,,,,
7,6,3,38,,,,0,,,,,,
7,6,4,39,90,6,177,0,-2.018867925,-279.4705882,-0.87642433,-0.247622155,1,2
7,6,5,40,,,,0,,,,,,
7,6,6,41,,,,0,,,,,,
7,6,7,42,,,,0,,,,,,
7,7,1,43,,,,0,,,,,,
7,7,2,44,,,,0,,,,,,
7,7,3,45,65,7,480,0,-1.018867925,23.52941176,-0.442307606,0.387003474,2,2
7,7,4,46,,,,0,,,,,,
7,7,5,47,65,7,600,0,-1.018867925,143.5294118,-0.442307606,0.638340356,2,3
7,7,6,48,,,,0,,,,,,
7,7,7,49,,,,0,,,,,,
7,8,1,50,,,,0,,,,,,
7,8,2,51,60,8,900,0,-0.018867925,443.5294118,-0.008190882,1.266682563,2,3
7,8,3,52,45,7,210,0,-1.018867925,-246.4705882,-0.442307606,-0.178504512,2,2
7,8,4,53,60,8,210,0,-0.018867925,-246.4705882,-0.008190882,-0.178504512,2,2
7,8,5,54,60,7,560,0,-1.018867925,103.5294118,-0.442307606,0.554561396,2,3
7,8,6,55,60,7,210,0,-1.018867925,-246.4705882,-0.442307606,-0.178504512,2,2
7,8,7,56,,,,0,,,,,,
7,9,1,57,65,7,0,0,-1.018867925,-456.4705882,-0.442307606,-0.618344057,2,1
7,9,2,58,50,8,420,0,-0.018867925,-36.47058824,-0.008190882,0.261335032,2,2
7,9,3,59,60,7,210,0,-1.018867925,-246.4705882,-0.442307606,-0.178504512,2,2
7,9,4,60,60,8,270,0,-0.018867925,-186.4705882,-0.008190882,-0.052836071,2,2
7,9,5,61,,,,0,,,,,,
7,9,6,62,70,11,140,0,2.981132075,-316.4705882,1.294159292,-0.325117694,3,2
7,9,7,63,,,,0,,,,,,
7,10,1,64,,,,0,,,,,,
7,10,2,65,55,7,870,0,-1.018867925,413.5294118,-0.442307606,1.203848343,2,3
7,10,3,66,,,,0,,,,,,
7,10,4,67,65,8,210,0,-0.018867925,-246.4705882,-0.008190882,-0.178504512,2,2
7,10,5,68,,,,0,,,,,,
7,10,6,69,,,,0,,,,,,
7,10,7,70,,,,0,,,,,,
7,11,1,71,65,8,0,0,-0.018867925,-456.4705882,-0.008190882,-0.618344057,2,1
7,11,2,72,,,,0,,,,,,
7,11,3,73,60,8,0,0,-0.018867925,-456.4705882,-0.008190882,-0.618344057,2,1
7,11,4,74,,,,0,,,,,,
7,11,5,75,,,,0,,,,,,
7,11,6,76,,,,0,,,,,,
7,11,7,77,,,,0,,,,,,
7,12,1,78,60,8,0,0,-0.018867925,-456.4705882,-0.008190882,-0.618344057,2,1
7,12,2,79,70,8,350,0,-0.018867925,-106.4705882,-0.008190882,0.114721851,2,2
7,12,3,80,60,8,180,0,-0.018867925,-276.4705882,-0.008190882,-0.241338733,2,2
7,12,4,81,,,,0,,,,,,
7,12,5,82,65,7,420,0,-1.018867925,-36.47058824,-0.442307606,0.261335032,2,2
7,12,6,83,70,10,140,0,1.981132075,-316.4705882,0.860042567,-0.325117694,3,2
7,12,7,84,65,8,0,0,-0.018867925,-456.4705882,-0.008190882,-0.618344057,2,1
7,13,1,85,50,8,0,0,-0.018867925,-456.4705882,-0.008190882,-0.618344057,2,1
7,13,2,86,65,8,560,0,-0.018867925,103.5294118,-0.008190882,0.554561396,2,3
7,13,3,87,65,8,120,0,-0.018867925,-336.4705882,-0.008190882,-0.367007175,2,2
7,13,4,88,70,9,350,0,0.981132075,-106.4705882,0.425925843,0.114721851,2,2
7,13,5,89,55,9,350,0,0.981132075,-106.4705882,0.425925843,0.114721851,2,2
7,13,6,90,85,10,140,0,1.981132075,-316.4705882,0.860042567,-0.325117694,3,2
7,13,7,91,55,7,0,0,-1.018867925,-456.4705882,-0.442307606,-0.618344057,2,1
8,1,1,1,40,7,0,0,-1.901960784,-456.4705882,-0.484652145,-0.471996193,2,2
8,1,2,2,40,8,240,0,-0.901960784,-216.4705882,-0.229835038,0.005974635,2,2
8,1,3,3,30,7,300,0,-1.901960784,-156.4705882,-0.484652145,0.125467342,2,2
8,1,4,4,,,,0,,,,,,
8,1,5,5,40,8,340,0,-0.901960784,-116.4705882,-0.229835038,0.205129147,2,2
8,1,6,6,,,,0,,,,,,
8,1,7,7,,,,0,,,,,,
8,2,1,8,30,8,700,1,-0.901960784,243.5294118,-0.229835038,0.922085389,2,3
8,2,2,9,40,8,240,0,-0.901960784,-216.4705882,-0.229835038,0.005974635,2,2
8,2,3,10,50,9,420,0,0.098039216,-36.47058824,0.024982069,0.364452757,2,2
8,2,4,11,40,9,300,0,0.098039216,-156.4705882,0.024982069,0.125467342,2,2
8,2,5,12,,,,0,,,,,,
8,2,6,13,,,,0,,,,,,
8,2,7,14,35,6,0,0,-2.901960784,-456.4705882,-0.739469252,-0.471996193,1,2
8,3,1,15,,,,0,,,,,,
8,3,2,16,45,6,180,0,-2.901960784,-276.4705882,-0.739469252,-0.113518072,1,2
8,3,3,17,45,6,180,0,-2.901960784,-276.4705882,-0.739469252,-0.113518072,1,2
8,3,4,18,,,,0,,,,,,
8,3,5,19,,,,0,,,,,,
8,3,6,20,,,,0,,,,,,
8,3,7,21,,,,0,,,,,,
8,4,1,22,50,10,375,1,1.098039216,-81.47058824,0.279799176,0.274833226,2,2
8,4,2,23,55,9,180,0,0.098039216,-276.4705882,0.024982069,-0.113518072,2,2
8,4,3,24,45,7,180,0,-1.901960784,-276.4705882,-0.484652145,-0.113518072,2,2
8,4,4,25,30,9,490,1,0.098039216,33.52941176,0.024982069,0.503860915,2,3
8,4,5,26,,,,0,,,,,,
8,4,6,27,,,,0,,,,,,
8,4,7,28,,,,0,,,,,,
8,5,1,29,,,,0,,,,,,
8,5,2,30,,,,0,,,,,,
8,5,3,31,75,13,0,0,4.098039216,-456.4705882,1.044250497,-0.471996193,3,2
8,5,4,32,,,,0,,,,,,
8,5,5,33,,,,0,,,,,,
8,5,6,34,55,5,0,0,-3.901960784,-456.4705882,-0.994286358,-0.471996193,1,2
8,5,7,35,,,,0,,,,,,
8,6,1,36,,,,0,,,,,,
8,6,2,37,,,,0,,,,,,
8,6,3,38,,,,0,,,,,,
8,6,4,39,,,,0,,,,,,
8,6,5,40,,,,0,,,,,,
8,6,6,41,,,,0,,,,,,
8,6,7,42,,,,0,,,,,,
8,7,1,43,,,,0,,,,,,
8,7,2,44,,,,0,,,,,,
8,7,3,45,65,10,210,0,1.098039216,-246.4705882,0.279799176,-0.053771718,2,2
8,7,4,46,50,9,120,0,0.098039216,-336.4705882,0.024982069,-0.233010779,2,2
8,7,5,47,,,,0,,,,,,
8,7,6,48,65,10,210,0,1.098039216,-246.4705882,0.279799176,-0.053771718,2,2
8,7,7,49,50,8,0,0,-0.901960784,-456.4705882,-0.229835038,-0.471996193,2,2
8,8,1,50,40,10,800,1,1.098039216,343.5294118,0.279799176,1.121239901,2,3
8,8,2,51,,,,0,,,,,,
8,8,3,52,,,,0,,,,,,
8,8,4,53,55,10,0,0,1.098039216,-456.4705882,0.279799176,-0.471996193,2,2
8,8,5,54,40,10,990,1,1.098039216,533.5294118,0.279799176,1.499633474,2,3
8,8,6,55,60,13,0,0,4.098039216,-456.4705882,1.044250497,-0.471996193,3,2
8,8,7,56,60,13,0,0,4.098039216,-456.4705882,1.044250497,-0.471996193,3,2
8,9,1,57,45,8,480,0,-0.901960784,23.52941176,-0.229835038,0.483945464,2,2
8,9,2,58,50,9,420,0,0.098039216,-36.47058824,0.024982069,0.364452757,2,2
8,9,3,59,50,8,500,1,-0.901960784,43.52941176,-0.229835038,0.523776366,2,3
8,9,4,60,50,8,780,1,-0.901960784,323.5294118,-0.229835038,1.081408999,2,3
8,9,5,61,50,8,522,0,-0.901960784,65.52941176,-0.229835038,0.567590359,2,3
8,9,6,62,,,,0,,,,,,
8,9,7,63,,,,0,,,,,,
8,10,1,64,,,,0,,,,,,
8,10,2,65,,,,0,,,,,,
8,10,3,66,45,8,210,0,-0.901960784,-246.4705882,-0.229835038,-0.053771718,2,2
8,10,4,67,55,11,490,0,2.098039216,33.52941176,0.534616283,0.503860915,3,3
8,10,5,68,50,11,320,0,2.098039216,-136.4705882,0.534616283,0.165298245,3,2
8,10,6,69,,,,0,,,,,,
8,10,7,70,,,,0,,,,,,
8,11,1,71,,,,0,,,,,,
8,11,2,72,45,8,0,0,-0.901960784,-456.4705882,-0.229835038,-0.471996193,2,2
