player_id,cum_day,prev_day,curr_day,prev_DWB,curr_DWB,change_DWB,z2prev_DWB,z2sleep,z2load,match
5,36,36,37,90,,,1.091061549,,,0
5,37,37,38,,,,,,,0
5,38,38,39,,,,,,,0
5,39,39,40,,70,,,1.657673008,-0.402079,0
5,40,40,41,70,,,0.43209945,,,0
5,41,41,42,,,,,,,0
5,42,42,43,,75,,,0.259011407,0.206134765,1
5,43,43,44,75,75,0,0.596839975,-0.090653993,-0.402079,0
5,44,44,45,75,75,0,0.596839975,-0.090653993,-0.286228759,0
5,45,45,46,75,,,0.596839975,,,0
5,46,46,47,,70,,,-0.090653993,-0.286228759,0
5,47,47,48,70,,,0.43209945,,,0
5,48,48,49,,,,,,,0
5,49,49,50,,70,,,-0.090653993,-0.402079,0
5,50,50,51,70,60,-10,0.43209945,-0.789984793,0.061321964,0
5,51,51,52,60,75,15,0.102618401,-0.090653993,-0.112453398,0
5,52,52,53,75,40,-35,0.596839975,-0.440319393,-0.402079,0
5,53,53,54,40,75,35,-0.556343698,-0.090653993,-0.402079,0
5,54,54,55,75,,,0.596839975,,,0
5,55,55,56,,,,,,,0
5,56,56,57,,95,,,0.259011407,0.206134765,1
5,57,57,58,95,70,-25,1.255802074,-0.789984793,0.148209645,0
5,58,58,59,70,75,5,0.43209945,-0.090653993,-0.170378518,0
5,59,59,60,75,40,-35,0.596839975,-0.789984793,1.654262779,1
5,60,60,61,40,,,-0.556343698,,,0
5,61,61,62,,75,,,0.259011407,-0.228303639,0
5,62,62,63,75,,,0.596839975,,,0
5,63,63,64,,75,,,-0.090653993,0.524722928,1
5,64,64,65,75,80,5,0.596839975,-0.440319393,-0.286228759,0
5,65,65,66,80,75,-5,0.7615805,-0.090653993,-0.228303639,0
5,66,66,67,75,75,0,0.596839975,-0.090653993,-0.247612012,1
5,67,67,68,75,,,0.596839975,,,0
5,68,68,69,,,,,,,0
5,69,69,70,,,,,,,0
5,70,70,71,,,,,,,0
5,71,71,72,,90,,,0.608676808,-0.402079,0
5,72,72,73,90,75,-15,1.091061549,-0.090653993,0.524722928,1
5,73,73,74,75,,,0.596839975,,,0
5,74,74,75,,,,,,,0
5,75,75,76,,,,,,,0
5,76,76,77,,,,,,,0
5,77,77,78,,70,,,0.259011407,1.963196756,1
5,78,78,79,70,65,-5,0.43209945,-0.440319393,0.061321964,1
